OTU	apr13_E_73	apr13_H2O_75	apr13_W_74	apr20_E_82	apr20_H2O_84	apr20_W_83	apr27_H2O_93	apr27_W_92	apr5_E_64	apr5_H2O_66	apr5_W_65	aug3_E_184	aug3_H2O_186	aug3_W_185	jul20_E_175	jul20_H2O_177	jul20_W_176	jul7_E_166	jul7_H2O_168	jul7_W_167	jun1_E_136	jun1_H2O_138	jun1_W_137	jun21_E_157	jun21_H2O_159	jun21_W_158	jun7_E_148	jun7_H2O_150	jun7_W_149	mar15_W_38	mar24_E_46	mar24_H2O_48	mar24_W_47	mar30_E_55	mar30_H2O_57	mar30_W_56	may10_E_109	may10_H2O_111	may10_W_110	may18_E_118	may18_H2O_120	may18_W_119	may25_E_127	may25_H2O_129	may25_W_128	may5_E_100	may5_W_101
3dbf66ee7707a9c91038139380697b07	0.0	432.0	13.0	581.0	133.0	14.0	20.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	9.0	24.0	0.0	0.0	0.0	0.0	854.0	0.0	0.0	23.0	47.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	121.0	0.0	12.0	0.0	2983.0	44.0	19.0	591.0	105.0	256.0	3973.0
e1e0950f18e814ccace25739d2373bef	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	37.0	0.0	0.0	0.0	43.0	226.0	0.0	0.0	478.0	81.0	0.0	625.0	962.0	0.0	1421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	982.0	1102.0	838.0	401.0	0.0	767.0	623.0	0.0	698.0	677.0	20.0
d95c9b9d40850582e8fa353fcade987b	1663.0	66.0	55.0	0.0	949.0	372.0	873.0	623.0	0.0	1569.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	1523.0	0.0	89.0	0.0	823.0	0.0	532.0	188.0	56.0	88.0	0.0	0.0	75.0	0.0	0.0	101.0	16.0
c49a066e5d98facb21eb71be14c4682a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3811.0	0.0	0.0	410.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1472.0	210.0	200.0	0.0	0.0	44.0	2988.0	6.0	332.0	55.0	20.0
ddea467e0a396a9b2948016e304016f7	0.0	63.0	1296.0	9.0	51.0	2541.0	863.0	99.0	12.0	0.0	328.0	0.0	2173.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	8.0	0.0	41.0	0.0	83.0	2.0	0.0	0.0	10.0	72.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	1004.0	0.0	0.0	113.0	0.0	0.0	605.0
4684fd41342a97cb79f7c67715d22df6	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	357.0	3887.0	23.0	0.0	4426.0	30.0	0.0	0.0	0.0	11.0	493.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d059362ec038148f9c8d57dc9e6e2bb9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	3252.0	36.0	236.0	0.0	0.0	0.0	558.0	0.0	0.0	2644.0	0.0	29.0	385.0	0.0	0.0	1812.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	172.0	0.0	3.0
73ea63cc2d8d1697255d8fda775cd6ba	0.0	352.0	10.0	8.0	122.0	105.0	134.0	0.0	0.0	0.0	807.0	70.0	0.0	65.0	0.0	0.0	0.0	7.0	0.0	53.0	2801.0	0.0	0.0	0.0	0.0	932.0	0.0	0.0	27.0	0.0	0.0	76.0	11.0	0.0	0.0	0.0	306.0	4.0	0.0	0.0	2916.0	9.0	0.0	58.0	22.0	15.0	166.0
7af6ae689696e9ea838fbb88ee9afb78	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	56.0	16.0	0.0	0.0	0.0	16.0	42.0	0.0	0.0	94.0	332.0	0.0	622.0	1398.0	0.0	1606.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	896.0	832.0	609.0	0.0	516.0	1322.0	0.0	287.0	125.0	23.0
99deb3c5ecb022ec05609ebd1112a557	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	3421.0	0.0	0.0	4315.0	0.0	0.0	0.0	0.0	0.0	363.0	0.0	0.0	0.0	0.0	15.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
c58754f3613677615cb80ce5013b088c	0.0	10.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6550.0	0.0	0.0	0.0	109.0	0.0	19.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	54.0	0.0	9.0	10.0	12.0	709.0	406.0	163.0	80.0
1a168e18fe514fe4040532a3085c4ce4	0.0	148.0	9.0	219.0	101.0	43.0	49.0	194.0	0.0	0.0	150.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	1286.0	635.0	769.0	540.0	58.0	197.0	120.0	703.0	684.0	1625.0	97.0
ef5dfb1f8c8c8d77583e79a50ac93465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	7661.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
0278639f012e21f07140177e64a3cd7c	117.0	50.0	15.0	47.0	0.0	12.0	40.0	0.0	0.0	0.0	10.0	30.0	0.0	19.0	13.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	119.0	86.0	0.0	353.0	0.0	0.0	400.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	404.0	831.0	841.0	414.0	0.0	549.0	590.0	128.0	1018.0	1472.0	11.0
495619e6c51e1e0955975577268afaf7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	6506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1047.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
bc3cacfb5767a65d7f54284deedd9e95	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	434.0	172.0	0.0	792.0	285.0	0.0	0.0	106.0	0.0	431.0	279.0	0.0	319.0	1164.0	0.0	748.0	271.0	0.0	375.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	0.0	27.0	0.0	84.0	193.0	106.0	758.0	284.0	100.0	116.0
3e6ed11dba3266973529e728a20bf957	0.0	42.0	28.0	1009.0	1263.0	35.0	62.0	148.0	0.0	17.0	236.0	0.0	379.0	0.0	0.0	106.0	0.0	148.0	61.0	112.0	487.0	0.0	29.0	0.0	266.0	320.0	0.0	41.0	0.0	54.0	98.0	840.0	37.0	156.0	0.0	92.0	16.0	0.0	0.0	0.0	98.0	0.0	0.0	806.0	44.0	39.0	55.0
c0c6dea060404ea17972053bc9e98ae7	0.0	68.0	26.0	164.0	166.0	2375.0	27.0	95.0	0.0	0.0	30.0	0.0	1523.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	19.0	0.0	0.0	18.0	10.0	0.0	0.0	0.0	0.0	2.0	13.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2206.0	0.0	0.0	223.0	0.0	0.0	16.0
9ac3bb1d7dedb08a012692a6f536b5af	311.0	13.0	393.0	16.0	418.0	7.0	125.0	0.0	42.0	784.0	231.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	189.0	0.0	0.0	63.0	0.0	17.0	30.0	36.0	61.0	545.0	165.0	1791.0	0.0	356.0	670.0	72.0	91.0	0.0	14.0	315.0	64.0	89.0	29.0	0.0
508e4d4db7e2c0220a19fafa294e0670	0.0	1585.0	116.0	55.0	0.0	569.0	390.0	76.0	0.0	0.0	0.0	0.0	1834.0	0.0	0.0	90.0	0.0	0.0	31.0	0.0	196.0	0.0	0.0	0.0	62.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	553.0	0.0	0.0	826.0	0.0	0.0	496.0
b17a2d63b69b9977dbf0d70637d91b79	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	386.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	583.0	0.0	0.0	2698.0	0.0	0.0	627.0	0.0	0.0	1822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	261.0	0.0	0.0	129.0	0.0	9.0
02d3b5e5392a1b78eca104d8089083a6	390.0	0.0	527.0	0.0	29.0	28.0	312.0	0.0	126.0	934.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	45.0	961.0	1174.0	0.0	160.0	39.0	866.0	0.0	513.0	34.0	39.0	0.0	0.0	0.0	200.0	0.0	97.0	0.0	0.0
5c63267c4d1900e74efd16df213b9182	78.0	20.0	341.0	0.0	101.0	12.0	255.0	0.0	19.0	115.0	142.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	17.0	10.0	0.0	35.0	122.0	0.0	199.0	0.0	0.0	99.0	13.0	20.0	23.0	554.0	37.0	287.0	0.0	127.0	328.0	373.0	836.0	0.0	24.0	97.0	896.0	407.0	700.0	81.0
8591bffc07a87a1cee4dd8f1b2ed0c22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	65.0	0.0	0.0	0.0	0.0	272.0	0.0	0.0	107.0	0.0	0.0	563.0	0.0	0.0	902.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	23.0	482.0	0.0	0.0	225.0	29.0	137.0	1048.0	2558.0	56.0
6fc5238fca639de4ad33c5028ee40aa1	0.0	10.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	4.0	54.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1303.0	336.0	1827.0	1635.0	0.0	109.0	164.0	0.0	650.0	38.0	9.0
c757ad670c5d796cb866c941c62c4e33	0.0	1751.0	0.0	858.0	547.0	158.0	0.0	349.0	0.0	0.0	562.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	42.0	0.0	0.0	28.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	863.0	188.0	122.0	0.0	0.0	28.0	0.0	221.0	72.0	303.0	0.0
